Score,Name,Disease categories,# Total Genes,# Matched Genes,Matched Genes (Symbols),Evidence URL,Genetic Associations,Matched Genes for Genetic Associations,Diferentially Expressed Genes in Tissue Samples,Genes Matched to Differentially Expressed Genes
1.06,Autosomal Recessive Limb-Girdle Muscular Dystrophy Type 2a,"Neuronal diseases, Respiratory diseases, Cardiovascular diseases, Muscle diseases, Mental diseases, Oral diseases, Metabolic diseases, Genetic diseases, Rare diseases",37,1,FKTN,https://www.malacards.org/card/autosomal_recessive_limb_girdle_muscular_dystrophy_type_2a,,,,
1.06,"Muscular Dystrophy, Congenital Merosin-Deficient, 1a","Neuronal diseases, Cardiovascular diseases, Muscle diseases, Genetic diseases",38,1,FKTN,https://www.malacards.org/card/muscular_dystrophy_congenital_merosin_deficient_1a,,,,
1.06,"Arthrogryposis, Renal Dysfunction, And Cholestasis 1","Nephrological diseases, Liver diseases, Neuronal diseases, Blood diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",38,1,PARP15,https://www.malacards.org/card/arthrogryposis_renal_dysfunction_and_cholestasis_1,,,,
1.06,Malignant Peripheral Nerve Sheath Tumor,"Neuronal diseases, Rare diseases, Cancer diseases",38,1,TERT,https://www.malacards.org/card/malignant_peripheral_nerve_sheath_tumor,,,,
1.06,Epithelial-Stromal Tgfbi Dystrophy,Neuronal diseases,38,1,FUS,https://www.malacards.org/card/epithelial_stromal_tgfbi_dystrophy,,,,
1.06,Charcot-Marie-Tooth Disease Type 1a,"Nephrological diseases, Eye diseases, Neuronal diseases, Muscle diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",39,1,FIG4,https://www.malacards.org/card/charcot_marie_tooth_disease_type_1a,,,,
1.06,Mitral Valve Disease,"Cardiovascular diseases, Blood diseases",40,1,LAX1,https://www.malacards.org/card/mitral_valve_disease,,,,
1.06,Legionellosis,"Respiratory diseases, Rare diseases, Infectious diseases",40,1,RNF168,https://www.malacards.org/card/legionellosis,,,,
1.06,Eyelid Disease,"Eye diseases, Skin diseases",40,1,ABHD5,https://www.malacards.org/card/eyelid_disease,,,,
1.06,Iris Disease,Neuronal diseases,41,1,PIGO,https://www.malacards.org/card/iris_disease,,,,
1.06,Night Blindness,"Eye diseases, Neuronal diseases, Metabolic diseases",69,1,GRM6,https://www.malacards.org/card/night_blindness,,,,
1.06,"Neurofibromatosis, Type I","Bone diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases",70,1,RASA2,https://www.malacards.org/card/neurofibromatosis_type_i,,,,
1.05,Atrial Septal Defect 2,"Cardiovascular diseases, Genetic diseases",37,1,RPL37,https://www.malacards.org/card/atrial_septal_defect_2_2,,,,
1.05,Hypertrophic Neuropathy Of Dejerine-Sottas,"Neuronal diseases, Genetic diseases, Rare diseases",38,1,FIG4,https://www.malacards.org/card/hypertrophic_neuropathy_of_dejerine_sottas,,,,
1.05,"Osteogenesis Imperfecta, Type I","Bone diseases, Eye diseases, Respiratory diseases, Oral diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",38,1,GLYAT,https://www.malacards.org/card/osteogenesis_imperfecta_type_i_2,,,,
1.05,Adult Hepatocellular Carcinoma,"Gastrointestinal diseases, Liver diseases, Genetic diseases, Rare diseases, Cancer diseases",38,1,RSL1D1,https://www.malacards.org/card/adult_hepatocellular_carcinoma,,,,
1.05,Iminoglycinuria,"Nephrological diseases, Metabolic diseases, Genetic diseases, Rare diseases",39,1,SLC7A14,https://www.malacards.org/card/iminoglycinuria,,,,
1.05,Gingival Fibromatosis,"Oral diseases, Genetic diseases, Rare diseases",39,1,RASA2,https://www.malacards.org/card/gingival_fibromatosis,,,,
1.05,Microvillus Inclusion Disease,"Bone diseases, Gastrointestinal diseases, Liver diseases, Metabolic diseases, Genetic diseases, Rare diseases",39,1,SLC9A3,https://www.malacards.org/card/microvillus_inclusion_disease,,,,
1.05,Well-Differentiated Liposarcoma,"Rare diseases, Cancer diseases",40,1,FUS,https://www.malacards.org/card/well_differentiated_liposarcoma,,,,
1.05,Peritoneum Cancer,Cancer diseases,40,1,MRE11,https://www.malacards.org/card/peritoneum_cancer,,,,
1.05,Liddle Syndrome 1,"Nephrological diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",40,1,SLC9A3,https://www.malacards.org/card/liddle_syndrome_1,,,,
1.05,"Anemia, Sideroblastic, 1","Bone diseases, Immune diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",40,1,ACO1,https://www.malacards.org/card/anemia_sideroblastic_1,,,,
1.05,Bacterial Pneumonia,"Respiratory diseases, Immune diseases, Blood diseases, Infectious diseases",41,1,LACTB,https://www.malacards.org/card/bacterial_pneumonia,,,,
1.05,Hyperuricemia,"Blood diseases, Metabolic diseases",41,1,SLC28A2,https://www.malacards.org/card/hyperuricemia,,,,
1.05,Timothy Syndrome,"Neuronal diseases, Genetic diseases, Rare diseases",41,1,CAV2,https://www.malacards.org/card/timothy_syndrome,,,,
1.05,Estrogen-Receptor Positive Breast Cancer,Cancer diseases,41,1,PIK3CB,https://www.malacards.org/card/estrogen_receptor_positive_breast_cancer,,,,
1.05,Conjunctivitis,"Eye diseases, Neuronal diseases, Immune diseases, Rare diseases, Infectious diseases",42,1,NLRP12,https://www.malacards.org/card/conjunctivitis,,,,
1.05,Connective Tissue Benign Neoplasm,Cancer diseases,42,1,FUS,https://www.malacards.org/card/connective_tissue_benign_neoplasm,,,,
1.05,Synovium Cancer,Cancer diseases,43,1,FUS,https://www.malacards.org/card/synovium_cancer,,,,
1.05,Neuroma,"Neuronal diseases, Cancer diseases",43,1,APEX1,https://www.malacards.org/card/neuroma,,,,
1.05,Chronic Leukemia,"Bone diseases, Immune diseases, Blood diseases, Cancer diseases",43,1,IDH2,https://www.malacards.org/card/chronic_leukemia,,,,
1.05,Endocarditis,"Cardiovascular diseases, Blood diseases, Infectious diseases",43,1,LACTB,https://www.malacards.org/card/endocarditis,,,,
1.05,Isolated Growth Hormone Deficiency,"Bone diseases, Endocrine diseases, Genetic diseases, Rare diseases",43,1,POC1A,https://www.malacards.org/card/isolated_growth_hormone_deficiency,,,,
1.05,Mesenchymal Cell Neoplasm,"Bone diseases, Cancer diseases",43,1,RANBP2,https://www.malacards.org/card/mesenchymal_cell_neoplasm,,,,
1.05,Uterine Body Mixed Cancer,"Reproductive diseases, Cancer diseases",43,1,PIK3CB,https://www.malacards.org/card/uterine_body_mixed_cancer,,,,
1.05,Thrombosis,"Cardiovascular diseases, Blood diseases",75,1,ITGA2,https://www.malacards.org/card/thrombosis,,,,
1.04,Developmental And Epileptic Encephalopathy 36,"Liver diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",38,1,FKTN,https://www.malacards.org/card/developmental_and_epileptic_encephalopathy_36,,,,
1.04,Abdominal Obesity-Metabolic Syndrome 1,"Endocrine diseases, Cardiovascular diseases, Blood diseases, Metabolic diseases, Genetic diseases, Rare diseases",40,1,ETFDH,https://www.malacards.org/card/abdominal_obesity_metabolic_syndrome_1,,,,
1.04,Congenital Myopathy 3 With Rigid Spine,"Bone diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Genetic diseases, Rare diseases",40,1,FKTN,https://www.malacards.org/card/congenital_myopathy_3_with_rigid_spine,,,,
1.04,"Myopathy, Centronuclear, X-Linked","Eye diseases, Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases, Fetal diseases",41,1,FIG4,https://www.malacards.org/card/myopathy_centronuclear_x_linked,,,,
1.04,Branchiooculofacial Syndrome,"Genetic diseases, Rare diseases, Fetal diseases",41,1,EPHA4,https://www.malacards.org/card/branchiooculofacial_syndrome,,,,
1.04,Hereditary Sensory And Autonomic Neuropathy Type 2,"Bone diseases, Gastrointestinal diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Respiratory diseases, Muscle diseases, Mental diseases, Oral diseases, Skin diseases, Ear diseases, Smell/Taste diseases, Metabolic diseases, Genetic diseases, Rare diseases",41,1,REEP2,https://www.malacards.org/card/hereditary_sensory_and_autonomic_neuropathy_type_2,,,,
1.04,"Fanconi Anemia, Complementation Group D2","Bone diseases, Nephrological diseases, Neuronal diseases, Mental diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",41,1,SLC7A11,https://www.malacards.org/card/fanconi_anemia_complementation_group_d2,,,,
1.04,Porokeratosis,"Skin diseases, Genetic diseases, Rare diseases, Cancer diseases",42,1,GGPS1,https://www.malacards.org/card/porokeratosis,,,,
1.04,Paget'S Disease Of Bone,"Bone diseases, Cardiovascular diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",42,1,FUS,https://www.malacards.org/card/pagets_disease_of_bone,,,,
1.04,Microcytic Anemia,Blood diseases,43,1,ACO1,https://www.malacards.org/card/microcytic_anemia,,,,
1.04,Alstrom Syndrome,"Nephrological diseases, Eye diseases, Endocrine diseases, Neuronal diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",43,1,RILPL1,https://www.malacards.org/card/alstrom_syndrome,,,,
1.04,Ureteral Obstruction,,43,1,SLC9A3,https://www.malacards.org/card/ureteral_obstruction,,,,
1.04,Inclusion Body Myopathy With Paget Disease Of Bone And Frontotemporal Dementia,"Bone diseases, Neuronal diseases, Rare diseases, Fetal diseases",43,1,FUS,https://www.malacards.org/card/inclusion_body_myopathy_with_paget_disease_of_bone_and_frontotemporal_dementia,,,,
1.04,Familial Hyperlipidemia,"Endocrine diseases, Metabolic diseases, Genetic diseases, Rare diseases",44,1,ANGPTL3,https://www.malacards.org/card/familial_hyperlipidemia,,,,
1.04,Acute Porphyria,"Nephrological diseases, Liver diseases, Endocrine diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases",44,1,ACO1,https://www.malacards.org/card/acute_porphyria,,,,
1.04,Collagen Disease,,45,1,FKBP14,https://www.malacards.org/card/collagen_disease,,,,
1.04,Neonatal Period Electroclinical Syndrome,Neuronal diseases,46,1,PRRT2,https://www.malacards.org/card/neonatal_period_electroclinical_syndrome,,,,
1.03,"Fanconi Anemia, Complementation Group C","Bone diseases, Nephrological diseases, Neuronal diseases, Mental diseases, Immune diseases, Blood diseases, Skin diseases, Genetic diseases, Rare diseases, Fetal diseases, Cancer diseases",41,1,REV3L,https://www.malacards.org/card/fanconi_anemia_complementation_group_c,,,,
1.03,Coats Disease,"Eye diseases, Neuronal diseases, Cardiovascular diseases, Blood diseases, Rare diseases, Fetal diseases",42,1,TERT,https://www.malacards.org/card/coats_disease,,,,
1.03,Pilomyxoid Astrocytoma,"Neuronal diseases, Rare diseases, Cancer diseases",43,1,IDH2,https://www.malacards.org/card/pilomyxoid_astrocytoma,,,,
1.03,Weyers Acrofacial Dysostosis,"Bone diseases, Oral diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",44,1,IFT22,https://www.malacards.org/card/weyers_acrofacial_dysostosis,,,,
1.03,Neurodegeneration With Brain Iron Accumulation 1,"Eye diseases, Neuronal diseases, Muscle diseases, Mental diseases, Metabolic diseases, Genetic diseases, Rare diseases",44,1,ACO1,https://www.malacards.org/card/neurodegeneration_with_brain_iron_accumulation_1,,,,
1.03,"Chondrosarcoma, Extraskeletal Myxoid","Bone diseases, Genetic diseases, Rare diseases, Cancer diseases",45,1,FUS,https://www.malacards.org/card/chondrosarcoma_extraskeletal_myxoid,,,,
1.03,Gestational Trophoblastic Neoplasm,"Reproductive diseases, Rare diseases, Cancer diseases",45,1,TERT,https://www.malacards.org/card/gestational_trophoblastic_neoplasm,,,,
1.03,Oculopharyngeal Muscular Dystrophy 1,"Eye diseases, Neuronal diseases, Muscle diseases, Genetic diseases, Rare diseases, Fetal diseases",45,1,CSTF2,https://www.malacards.org/card/oculopharyngeal_muscular_dystrophy_1,,,,
1.03,Brain Edema,"Eye diseases, Neuronal diseases",45,1,SLC7A11,https://www.malacards.org/card/brain_edema,,,,
1.03,Xeroderma Pigmentosum Group G,"Skin diseases, Genetic diseases",46,1,APEX1,https://www.malacards.org/card/xeroderma_pigmentosum_group_g_2,,,,
1.03,Arthropathy,Bone diseases,46,1,DNASE2,https://www.malacards.org/card/arthropathy,,,,
1.03,Endocervical Carcinoma,"Reproductive diseases, Cancer diseases",47,1,PIK3CB,https://www.malacards.org/card/endocervical_carcinoma,,,,
1.03,Pick Disease Of Brain,"Neuronal diseases, Mental diseases, Oral diseases, Genetic diseases",47,1,FUS,https://www.malacards.org/card/pick_disease_of_brain,,,,
1.03,Cystadenocarcinoma,"Endocrine diseases, Cancer diseases",47,1,ZNF217,https://www.malacards.org/card/cystadenocarcinoma,,,,
1.03,Endocervical Adenocarcinoma,"Reproductive diseases, Cancer diseases",47,1,PIK3CB,https://www.malacards.org/card/endocervical_adenocarcinoma,,,,
1.03,Ataxia-Telangiectasia,"Eye diseases, Endocrine diseases, Neuronal diseases, Mental diseases, Reproductive diseases, Immune diseases, Blood diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",82,1,MRE11,https://www.malacards.org/card/ataxia_telangiectasia_2,,,,
1.03,Lupus Erythematosus,"Bone diseases, Nephrological diseases, Immune diseases, Skin diseases, Genetic diseases, Rare diseases",83,1,SAMHD1,https://www.malacards.org/card/lupus_erythematosus,,,,
1.03,Acute Leukemia,"Bone diseases, Immune diseases, Blood diseases, Cancer diseases",86,1,TERT,https://www.malacards.org/card/acute_leukemia,,,,
1.02,Cataract 44,"Nephrological diseases, Eye diseases, Neuronal diseases, Mental diseases, Oral diseases, Metabolic diseases, Genetic diseases, Rare diseases, Fetal diseases",35,1,LCTL,https://www.malacards.org/card/cataract_44,,,,
1.02,"Osteogenesis Imperfecta, Type Iv","Bone diseases, Eye diseases, Respiratory diseases, Oral diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",40,1,FKBP14,https://www.malacards.org/card/osteogenesis_imperfecta_type_iv,,,,
1.02,"Nevus, Epidermal","Eye diseases, Skin diseases, Genetic diseases, Rare diseases",43,1,SPIRE2,https://www.malacards.org/card/nevus_epidermal,,,,
1.02,Waardenburg Syndrome,"Gastrointestinal diseases, Eye diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",44,1,SEC23IP,https://www.malacards.org/card/waardenburg_syndrome,,,,
1.02,Bernard-Soulier Syndrome,"Blood diseases, Skin diseases, Genetic diseases, Rare diseases",44,1,ITGA2,https://www.malacards.org/card/bernard_soulier_syndrome,,,,
1.02,Cholera,"Gastrointestinal diseases, Rare diseases, Infectious diseases",46,1,SLC9A3,https://www.malacards.org/card/cholera,,,,
1.02,Tangier Disease,"Endocrine diseases, Neuronal diseases, Metabolic diseases, Genetic diseases, Rare diseases",46,1,ABCG8,https://www.malacards.org/card/tangier_disease,,,,
1.02,Saethre-Chotzen Syndrome,"Bone diseases, Eye diseases, Neuronal diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",46,1,EPHA4,https://www.malacards.org/card/saethre_chotzen_syndrome,,,,
1.02,Cockayne Syndrome A,"Eye diseases, Neuronal diseases, Skin diseases, Ear diseases, Genetic diseases, Rare diseases, Fetal diseases",47,1,APEX1,https://www.malacards.org/card/cockayne_syndrome_a,,,,
1.02,Menkes Disease,"Neuronal diseases, Skin diseases, Metabolic diseases, Genetic diseases, Rare diseases",47,1,TGOLN2,https://www.malacards.org/card/menkes_disease,,,,
1.02,Creutzfeldt-Jakob Disease,"Eye diseases, Neuronal diseases, Mental diseases, Genetic diseases, Rare diseases, Infectious diseases",47,1,FUS,https://www.malacards.org/card/creutzfeldt_jakob_disease,,,,
1.02,Spastic Quadriplegic Cerebral Palsy,"Neuronal diseases, Genetic diseases, Rare diseases",47,1,FIG4,https://www.malacards.org/card/spastic_quadriplegic_cerebral_palsy,,,,
1.02,Intrahepatic Cholestasis Of Pregnancy,"Gastrointestinal diseases, Liver diseases, Reproductive diseases, Genetic diseases, Rare diseases, Fetal diseases",48,1,ABCG8,https://www.malacards.org/card/intrahepatic_cholestasis_of_pregnancy,,,,
1.02,Status Epilepticus,"Neuronal diseases, Rare diseases",48,1,PRRT2,https://www.malacards.org/card/status_epilepticus,,,,
1.02,"Spinal And Bulbar Muscular Atrophy, X-Linked 1","Neuronal diseases, Reproductive diseases, Genetic diseases, Rare diseases",49,1,FUS,https://www.malacards.org/card/spinal_and_bulbar_muscular_atrophy_x_linked_1,,,,
1.02,Reproductive Organ Benign Neoplasm,"Reproductive diseases, Cancer diseases",49,1,PIK3CB,https://www.malacards.org/card/reproductive_organ_benign_neoplasm,,,,
1.02,Uterine Benign Neoplasm,"Reproductive diseases, Cancer diseases",49,1,PIK3CB,https://www.malacards.org/card/uterine_benign_neoplasm,,,,
1.02,Human Papillomavirus Infectious Disease,"Reproductive diseases, Oral diseases, Skin diseases, Cancer diseases, Infectious diseases",50,1,TERT,https://www.malacards.org/card/human_papillomavirus_infectious_disease,,,,
1.02,Ductal Carcinoma In Situ,Cancer diseases,50,1,PIK3CB,https://www.malacards.org/card/ductal_carcinoma_in_situ,,,,
1.02,Commensal Bacterial Infectious Disease,Infectious diseases,51,1,EPHA4,https://www.malacards.org/card/commensal_bacterial_infectious_disease,,,,
1.02,Breast Carcinoma In Situ,"Reproductive diseases, Immune diseases, Skin diseases, Genetic diseases, Rare diseases, Cancer diseases",51,1,PIK3CB,https://www.malacards.org/card/breast_carcinoma_in_situ,,,,
1.02,Williams-Beuren Syndrome,"Bone diseases, Nephrological diseases, Eye diseases, Neuronal diseases, Cardiovascular diseases, Genetic diseases, Rare diseases, Fetal diseases",173,1,RFC2,https://www.malacards.org/card/williams_beuren_syndrome,Unconfirmed association,RFC2,,
1.01,Uterine Carcinosarcoma,"Reproductive diseases, Rare diseases, Cancer diseases",43,1,PIK3CB,https://www.malacards.org/card/uterine_carcinosarcoma,,,,
1.01,"Arthrogryposis, Distal, Type 1a","Eye diseases, Neuronal diseases, Muscle diseases, Mental diseases, Oral diseases, Ear diseases, Smell/Taste diseases, Genetic diseases, Rare diseases, Fetal diseases",47,1,VTA1,https://www.malacards.org/card/arthrogryposis_distal_type_1a,,,,
1.01,Testicular Germ Cell Cancer,"Endocrine diseases, Reproductive diseases, Rare diseases, Cancer diseases",49,1,TERT,https://www.malacards.org/card/testicular_germ_cell_cancer,,,,
