"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Annotations derived over miRTarBase (Gene Ontology)","ruffle membrane GO0032587","enriched","0.044187","0.044187","0.352538","11","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","skeletal muscle fiber development GO0048741","enriched","0.044187","0.044187","0.352538","11","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-6802-3p"
"Annotations derived over miRTarBase (Gene Ontology)","specific granule lumen GO0035580","enriched","0.044187","0.044187","0.352538","11","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-6847-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Pathways (KEGG)","Choline metabolism in cancer","enriched","0.044187","0.044187","0.230314","17","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-7703; hsa-miR-4749-5p"
"Pathways (KEGG)","Gap junction","enriched","0.044187","0.044187","0.230314","17","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to mechanical stimulus GO0071260","enriched","0.045844","0.045844","0.352538","9","hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","vesicle docking involved in exocytosis GO0006904","enriched","0.045844","0.045844","0.352538","9","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5585-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","RISC-loading complex GO0070578","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-6847-3p"
"Annotations derived over miRTarBase (Gene Ontology)","RISC complex assembly GO0070922","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-6847-3p"
"Annotations derived over miRTarBase (Gene Ontology)","autophagosome maturation GO0097352","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","cortical actin cytoskeleton organization GO0030866","enriched","0.046479","0.046479","0.352538","7","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","eye development GO0001654","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","fatty-acyl-CoA binding GO0000062","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6847-3p; hsa-miR-7151-5p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","heterotrimeric G-protein complex GO0005834","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-6847-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","lysosome localization GO0032418","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","microtubule cytoskeleton GO0015630","enriched","0.046479","0.046479","0.352538","21","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","multivesicular body assembly GO0036258","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of epithelial to mesenchymal transition GO0010719","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein catabolic process GO0042177","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-6847-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of protein localization to plasma membrane GO1903077","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","platelet activation GO0030168","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-5591-5p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of interleukin-1 beta production GO0032731","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-6829-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-6847-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of tyrosine phosphorylation of STAT protein GO0042531","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-548h-5p; hsa-miR-6847-3p"
"Annotations derived over miRTarBase (Gene Ontology)","pre-miRNA processing GO0031054","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-6847-3p"
"Annotations derived over miRTarBase (Gene Ontology)","protein glycosylation GO0006486","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of blood pressure GO0008217","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-371b-5p; hsa-miR-4741; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","response to toxic substance GO0009636","enriched","0.046479","0.046479","0.352538","7","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","secretory granule GO0030141","enriched","0.046479","0.046479","0.352538","7","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-7151-5p"
"Pathways (KEGG)","Diabetic cardiomyopathy","enriched","0.046479","0.046479","0.230314","21","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-449c-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Pathways (KEGG)","Fluid shear stress and atherosclerosis","enriched","0.046479","0.046479","0.230314","21","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-6802-3p; hsa-miR-7703"
"Pathways (KEGG)","Growth hormone synthesis, secretion and action","enriched","0.046479","0.046479","0.230314","21","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Pathways (KEGG)","Neurotrophin signaling pathway","enriched","0.046479","0.046479","0.230314","21","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Pathways (KEGG)","beta-Alanine metabolism","enriched","0.046479","0.046479","0.230314","7","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-5585-3p; hsa-miR-6847-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","L-aspartate transmembrane transporter activity GO0015183","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-3130-3p; hsa-miR-4722-3p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-6847-3p; hsa-miR-1227-5p"
"Annotations derived over miRTarBase (Gene Ontology)","MyD88-dependent toll-like receptor signaling pathway GO0002755","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-1253; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","P granule GO0043186","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","artery morphogenesis GO0048844","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-548h-5p; hsa-miR-1253"
"Annotations derived over miRTarBase (Gene Ontology)","barbed-end actin filament capping GO0051016","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-548h-5p; hsa-miR-7151-5p"
"Annotations derived over miRTarBase (Gene Ontology)","endoplasmic reticulum tubular network organization GO0071786","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-3130-3p; hsa-miR-6829-3p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-6847-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","epidermal growth factor receptor binding GO0005154","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-5585-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","protein localization to cytoplasmic stress granule GO1903608","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of DNA replication origin binding GO1902595","enriched","0.0476774","0.0476774","0.352538","6","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","signal sequence binding GO0005048","depleted","0.0476774","0.0476774","0.352538","6","hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-1253; hsa-miR-6802-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","1-acylglycerol-3-phosphate O-acyltransferase activity GO0003841","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-7854-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of cysteine-type endopeptidase activity GO0097202","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","adenylate cyclase-modulating G protein-coupled receptor signaling pathway GO0007188","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-4524b-5p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","axon initial segment GO0043194","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","branching morphogenesis of an epithelial tube GO0048754","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cation channel complex GO0034703","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to unfolded protein GO0034620","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cobalamin binding GO0031419","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-3130-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","cytoplasmic sequestering of transcription factor GO0042994","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","detection of mechanical stimulus GO0050982","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","histone methyltransferase binding GO1990226","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress GO0070059","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","metanephric collecting duct development GO0072205","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6722-3p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","monoatomic cation channel activity GO0005261","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of substrate adhesion-dependent cell spreading GO1900025","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of natural killer cell mediated cytotoxicity GO0045954","depleted","0.0488095","0.0488095","0.352538","5","hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-7151-5p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of cellular localization GO0060341","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of centrosome duplication GO0010824","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-6769b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-371b-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of sodium ion transport GO0002028","depleted","0.0488095","0.0488095","0.352538","5","hsa-miR-548h-5p; hsa-miR-1227-5p; hsa-miR-660-5p; hsa-miR-134-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","telomere maintenance via telomerase GO0007004","enriched","0.0488095","0.0488095","0.352538","5","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6722-3p; hsa-miR-548h-5p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","ciliary membrane GO0060170","enriched","0.0493931","0.0493931","0.352538","10","hsa-miR-4722-3p; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-412-3p; hsa-miR-371b-5p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-7703"
"Annotations derived over miRTarBase (Gene Ontology)","double-stranded RNA binding GO0003725","enriched","0.0493931","0.0493931","0.352538","10","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-412-3p; hsa-miR-548h-5p; hsa-miR-5591-5p; hsa-miR-6847-3p; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","microtubule cytoskeleton organization GO0000226","enriched","0.0493931","0.0493931","0.352538","18","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-5585-3p; hsa-miR-4741; hsa-miR-7151-5p; hsa-miR-1253; hsa-miR-7703; hsa-miR-1229-3p; hsa-miR-4749-5p"
"Annotations derived over miRTarBase (Gene Ontology)","vesicle GO0031982","enriched","0.0493931","0.0493931","0.352538","18","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-4282; hsa-miR-6722-3p; hsa-miR-4524b-5p; hsa-miR-7854-3p; hsa-miR-5587-5p; hsa-miR-412-3p; hsa-miR-218-2-3p; hsa-miR-371b-5p; hsa-miR-5591-5p; hsa-miR-4741; hsa-miR-1227-5p; hsa-miR-1253; hsa-miR-134-3p; hsa-miR-7703; hsa-miR-1229-3p"
"Annotations derived over miRTarBase (Gene Ontology)","ATP-dependent protein disaggregase activity GO0140545","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-4524b-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Atg1ULK1 kinase complex GO1990316","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-6829-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-5591-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA duplex unwinding GO0032508","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-4722-3p; hsa-miR-6829-3p; hsa-miR-4524b-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger GO0007187","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-4722-3p; hsa-miR-4282; hsa-miR-5587-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","Notch binding GO0005112","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-3130-3p; hsa-miR-4282; hsa-miR-4524b-5p; hsa-miR-371b-5p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase II, core complex GO0005665","enriched","0.0495726","0.0495726","0.352538","4","hsa-miR-4722-3p; hsa-miR-6769b-5p; hsa-miR-6722-3p; hsa-miR-1229-3p"
