"Category","Subcategory","Enrichment","P-value","P-adjusted","Q-value","Observed","miRNAs/precursors"
"Pathways (KEGG)","Prolactin signaling pathway","depleted","0.044147","0.044147","0.580015","20","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-1224-5p; hsa-miR-4483; hsa-miR-944; hsa-miR-5572; hsa-miR-6776-5p; hsa-miR-185-3p; hsa-miR-1470; hsa-miR-320b; hsa-miR-4489; hsa-miR-6819-5p; hsa-miR-1202; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA splicing, via transesterification reactions GO0000375","enriched","0.0442568","0.0442568","0.502418","12","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-5698; hsa-miR-320d; hsa-miR-940; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","activation of protein kinase activity GO0032147","enriched","0.0442568","0.0442568","0.502418","12","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-6793-5p; hsa-miR-646; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-4483; hsa-miR-940; hsa-miR-4489"
"Annotations derived over miRTarBase (Gene Ontology)","cell body GO0044297","enriched","0.0442568","0.0442568","0.502418","12","hsa-miR-1290; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-4443; hsa-miR-6805-3p; hsa-miR-940; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","endoplasmic reticulum unfolded protein response GO0030968","depleted","0.0442568","0.0442568","0.502418","12","hsa-miR-6780a-5p; hsa-miR-6741-5p; hsa-miR-504-3p; hsa-miR-646; hsa-miR-4443; hsa-miR-320d; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-6776-5p; hsa-miR-1470; hsa-miR-320b; hsa-miR-4769-5p"
"Annotations derived over miRTarBase (Gene Ontology)","keratinocyte differentiation GO0030216","enriched","0.0442568","0.0442568","0.502418","12","hsa-miR-17-3p; hsa-miR-6076; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-4443; hsa-miR-1224-5p; hsa-miR-6805-3p; hsa-miR-940; hsa-miR-1202"
"Annotations derived over miRTarBase (Gene Ontology)","phosphatidylinositol-4-phosphate binding GO0070273","enriched","0.0442568","0.0442568","0.502418","12","hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","DNA replication initiation GO0006270","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-1185-2-3p; hsa-miR-6076; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-6805-3p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","K63-linked deubiquitinase activity GO0061578","depleted","0.0444253","0.0444253","0.502418","8","hsa-miR-6741-5p; hsa-miR-5698; hsa-miR-4443; hsa-miR-320d; hsa-miR-6776-5p; hsa-miR-941; hsa-miR-320b; hsa-miR-4489"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase III activity GO0001056","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-4456; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway GO0007193","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-4685-3p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-320d; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","ankyrin binding GO0030506","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-7110-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","blood coagulation GO0007596","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","cortical actin cytoskeleton GO0030864","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-646; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","histone methyltransferase activity GO0042054","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-4472; hsa-miR-5698; hsa-miR-4443; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of Rho protein signal transduction GO0035024","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of T cell mediated cytotoxicity GO0001916","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-1224-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","smooth muscle contraction GO0006939","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-1224-5p; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","tumor necrosis factor-mediated signaling pathway GO0033209","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4483; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","very long-chain fatty acid biosynthetic process GO0042761","enriched","0.0444253","0.0444253","0.502418","8","hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-4443; hsa-miR-940"
"Pathways (KEGG)","Terpenoid backbone biosynthesis","enriched","0.0444253","0.0444253","0.580015","8","hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-504-3p; hsa-miR-646; hsa-miR-1224-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","endocytic vesicle membrane GO0030666","enriched","0.0446926","0.0446926","0.502418","14","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-6730-5p; hsa-miR-5698; hsa-miR-1224-5p; hsa-miR-6805-3p; hsa-miR-940; hsa-miR-944; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cytosolic calcium ion concentration GO0007204","enriched","0.0447325","0.0447325","0.502418","16","hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-940; hsa-miR-185-3p; hsa-miR-516a-5p; hsa-miR-4489; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","Golgi lumen acidification GO0061795","enriched","0.0454545","0.0454545","0.502418","2","hsa-miR-6780a-5p; hsa-miR-4754"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of cell proliferation in bone marrow GO0071864","enriched","0.0454545","0.0454545","0.502418","2","hsa-miR-17-3p; hsa-miR-4754"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of histone H3-K4 methylation GO0051571","enriched","0.0454545","0.0454545","0.502418","2","hsa-miR-6780a-5p; hsa-miR-4754"
"Annotations derived over miRTarBase (Gene Ontology)","proton-transporting V-type ATPase complex GO0033176","enriched","0.0454545","0.0454545","0.502418","2","hsa-miR-6780a-5p; hsa-miR-4754"
"Annotations derived over miRTarBase (Gene Ontology)","vacuolar acidification GO0007035","enriched","0.0454545","0.0454545","0.502418","2","hsa-miR-6780a-5p; hsa-miR-4754"
"Target genes (miRTarBase)","FAM3C","depleted","0.0454545","0.0454545","0.461812","2","hsa-miR-3181; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0005753 mitochondrial proton transporting atp synthase complex","depleted","0.0454545","0.0454545","0.286231","2","hsa-miR-3181; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0022857 transmembrane transporter activity","depleted","0.0454545","0.0454545","0.286231","2","hsa-miR-3181; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0042776 mitochondrial atp synthesis coupled proton transport","depleted","0.0454545","0.0454545","0.286231","2","hsa-miR-3181; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0046933 hydrogen ion transporting atp synthase activity rotational mechanism","depleted","0.0454545","0.0454545","0.286231","2","hsa-miR-3181; hsa-miR-320b"
"Gene Ontology (miRWalk)","GO0046961 proton transporting atpase activity rotational mechanism","depleted","0.0454545","0.0454545","0.286231","2","hsa-miR-3181; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","arachidonic acid metabolic process GO0019369","depleted","0.0459616","0.0459616","0.502418","6","hsa-miR-6730-5p; hsa-miR-320d; hsa-miR-4483; hsa-miR-940; hsa-miR-6776-5p; hsa-miR-320b"
"Pathways (KEGG)","Graft-versus-host disease","enriched","0.0459616","0.0459616","0.580015","6","hsa-miR-4685-3p; hsa-miR-495-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-1224-5p"
"Annotations derived over miRTarBase (Gene Ontology)","phosphoprotein binding GO0051219","enriched","0.0461125","0.0461125","0.502418","11","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443; hsa-miR-1470; hsa-miR-320b"
"Annotations derived over miRTarBase (Gene Ontology)","protein K11-linked ubiquitination GO0070979","depleted","0.0461125","0.0461125","0.502418","11","hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-4443; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-4313; hsa-miR-5572; hsa-miR-1470; hsa-miR-6819-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","atrial septum development GO0003283","depleted","0.0463746","0.0463746","0.502418","7","hsa-miR-17-3p; hsa-miR-3652; hsa-miR-5572; hsa-miR-6776-5p; hsa-miR-6819-5p; hsa-miR-342-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mRNA catabolic process GO0061014","enriched","0.0463746","0.0463746","0.502418","7","hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-5698; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","protein kinase B signaling GO0043491","enriched","0.0463746","0.0463746","0.502418","7","hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-3652; hsa-miR-940; hsa-miR-185-3p"
"Annotations derived over miRTarBase (Gene Ontology)","regulation of protein kinase B signaling GO0051896","enriched","0.0463746","0.0463746","0.502418","7","hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-31-3p; hsa-miR-4472; hsa-miR-3652; hsa-miR-5698; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","Golgi localization GO0051645","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","NADPH dehydrogenase quinone activity GO0003955","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","cell-substrate adhesion GO0031589","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-4483"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to actinomycin D GO0072717","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-944"
"Annotations derived over miRTarBase (Gene Ontology)","ceramide transport GO0035627","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-6780a-5p; hsa-miR-4483"
"Annotations derived over miRTarBase (Gene Ontology)","dihydronicotinamide riboside quinone reductase activity GO0001512","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","dopamine receptor signaling pathway GO0007212","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","dynein complex GO0030286","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-5100; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","histone deacetylase activity GO0004407","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-1224-5p"
"Annotations derived over miRTarBase (Gene Ontology)","melatonin binding GO1904408","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","mesoderm formation GO0001707","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-944"
"Annotations derived over miRTarBase (Gene Ontology)","monoamine transmembrane transporter activity GO0008504","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","monoamine transport GO0015844","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","monoatomic ion channel activity GO0005216","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of heterotypic cell-cell adhesion GO0034115","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-1185-2-3p; hsa-miR-6076; hsa-miR-6780a-5p; hsa-miR-944"
"Annotations derived over miRTarBase (Gene Ontology)","oxidoreductase activity, acting on other nitrogenous compounds as donors GO0016661","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of mitochondrial fusion GO0010636","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-1470"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of viral entry into host cell GO0046598","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-6076; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6805-3p"
"Annotations derived over miRTarBase (Gene Ontology)","positive regulation of viral life cycle GO1903902","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-940"
"Annotations derived over miRTarBase (Gene Ontology)","quinone catabolic process GO1901662","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","resveratrol binding GO1905594","depleted","0.0466123","0.0466123","0.502418","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","serotonin uptake GO0051610","enriched","0.0466123","0.0466123","0.502418","4","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6780a-5p; hsa-miR-940"
"Target genes (miRTarBase)","NQO2","depleted","0.0466123","0.0466123","0.461812","4","hsa-miR-320d; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Target genes (miRTarBase)","ZNF264","enriched","0.0466123","0.0466123","0.461812","4","hsa-miR-1185-2-3p; hsa-miR-495-5p; hsa-miR-6780a-5p; hsa-miR-4313"
"Gene Ontology (miRWalk)","GO0000086 g2 m transition of mitotic cell cycle","depleted","0.0466123","0.0466123","0.286231","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0000790 nuclear chromatin","depleted","0.0466123","0.0466123","0.286231","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p"
"Gene Ontology (miRWalk)","GO0008283 cell proliferation","depleted","0.0466123","0.0466123","0.286231","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0042493 response to drug","depleted","0.0466123","0.0466123","0.286231","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p"
"Pathways (miRWalk)","P00016 Cytoskeletal regulation by Rho GTPase","depleted","0.0466123","0.0466123","0.276782","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Pathways (miRWalk)","WP179 Cell cycle","depleted","0.0466123","0.0466123","0.276782","4","hsa-miR-31-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-342-5p"
"Pathways (miRWalk)","WP289 Myometrial Relaxation and Contraction Pathways","depleted","0.0466123","0.0466123","0.276782","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Pathways (miRWalk)","WP615 Senescence and Autophagy","depleted","0.0466123","0.0466123","0.276782","4","hsa-miR-31-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Interactions (NPInter)","TXLNA","depleted","0.0466123","0.0466123","0.387834","4","hsa-miR-17-3p; hsa-miR-941; hsa-miR-320b; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase II general transcription initiation factor activity GO0016251","enriched","0.0478673","0.0478673","0.502418","9","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6076; hsa-miR-495-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-940; hsa-miR-6743-3p"
"Annotations derived over miRTarBase (Gene Ontology)","cyclin-dependent protein serinethreonine kinase inhibitor activity GO0004861","enriched","0.0478673","0.0478673","0.502418","9","hsa-miR-1185-2-3p; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-4483; hsa-miR-5572; hsa-miR-6819-5p; hsa-miR-4769-5p"
"Annotations derived over miRTarBase (Gene Ontology)","negative regulation of stress-activated MAPK cascade GO0032873","depleted","0.0478673","0.0478673","0.502418","9","hsa-miR-17-3p; hsa-miR-31-3p; hsa-miR-4456; hsa-miR-940; hsa-miR-941; hsa-miR-516a-5p; hsa-miR-320b; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","polyG binding GO0034046","enriched","0.0478673","0.0478673","0.502418","9","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-6877-5p; hsa-miR-31-3p; hsa-miR-3652; hsa-miR-940; hsa-miR-944; hsa-miR-4769-5p"
"Annotations derived over miRTarBase (Gene Ontology)","response to tumor necrosis factor GO0034612","enriched","0.0478673","0.0478673","0.502418","9","hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-6076; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-5698; hsa-miR-940; hsa-miR-1227-3p"
"Gene Ontology (miRWalk)","GO0005886 plasma membrane","depleted","0.0478673","0.0478673","0.286231","9","hsa-miR-17-3p; hsa-miR-31-3p; hsa-miR-320d; hsa-miR-940; hsa-miR-941; hsa-miR-516a-5p; hsa-miR-320b; hsa-miR-342-5p; hsa-miR-1227-3p"
"Diseases (MNDR)","Familial ovarian cancer","depleted","0.0478673","0.0478673","0.305936","9","hsa-miR-1290; hsa-miR-646; hsa-miR-320d; hsa-miR-944; hsa-miR-941; hsa-miR-516a-5p; hsa-miR-1202; hsa-miR-342-5p; hsa-miR-1227-3p"
"Diseases (MNDR)","Familiar ovarian carcinoma","depleted","0.0478673","0.0478673","0.305936","9","hsa-miR-1290; hsa-miR-646; hsa-miR-320d; hsa-miR-944; hsa-miR-941; hsa-miR-516a-5p; hsa-miR-1202; hsa-miR-342-5p; hsa-miR-1227-3p"
"Annotations derived over miRTarBase (Gene Ontology)","trans-Golgi network membrane GO0032588","enriched","0.0481515","0.0481515","0.502418","23","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-1290; hsa-miR-4685-3p; hsa-miR-17-3p; hsa-miR-495-5p; hsa-miR-7110-5p; hsa-miR-6780a-5p; hsa-miR-6877-5p; hsa-miR-4472; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-646; hsa-miR-5698; hsa-miR-1224-5p; hsa-miR-6805-3p; hsa-miR-4483; hsa-miR-940; hsa-miR-944; hsa-miR-6776-5p; hsa-miR-1470; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","DNA replication-dependent chromatin disassembly GO0140889","enriched","0.0490776","0.0490776","0.502418","5","hsa-miR-6780a-5p; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","RNA polymerase II general transcription initiation factor binding GO0001091","enriched","0.0490776","0.0490776","0.502418","5","hsa-miR-6076; hsa-miR-3652; hsa-miR-504-3p; hsa-miR-5698; hsa-miR-4443"
"Annotations derived over miRTarBase (Gene Ontology)","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity GO0047223","depleted","0.0490776","0.0490776","0.502418","5","hsa-miR-7110-5p; hsa-miR-5572; hsa-miR-185-3p; hsa-miR-1470; hsa-miR-4489"
"Annotations derived over miRTarBase (Gene Ontology)","cellular response to leucine GO0071233","enriched","0.0490776","0.0490776","0.502418","5","hsa-miR-5100; hsa-miR-1185-2-3p; hsa-miR-17-3p; hsa-miR-940; hsa-miR-941"
"Annotations derived over miRTarBase (Gene Ontology)","developmental growth GO0048589","depleted","0.0490776","0.0490776","0.502418","5","hsa-miR-495-5p; hsa-miR-5572; hsa-miR-320b; hsa-miR-6819-5p; hsa-miR-342-5p"
"Annotations derived over miRTarBase (Gene Ontology)","heterochromatin organization GO0070828","enriched","0.0490776","0.0490776","0.502418","5","hsa-miR-6780a-5p; hsa-miR-4472; hsa-miR-6793-5p; hsa-miR-5698; hsa-miR-4443"
